"TOA5","LSPS Weather","CR800","31766","CR800.Std.27","CPU:EvapTransWxStation_revB.CR8","24097","Hour"
"TIMESTAMP","RECORD","BattV_Min","AirTF_Min","AirTF_Max","AirTF_Avg","RH_Min","RH_Max","SlrkW_Avg","SlrMJ_Tot","WS_mph_Avg","WS_mph_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Rain_in_Tot"
"TS","RN","Volts","Deg F","Deg F","Deg F","%","%","kW/m^2","MJ/m^2","miles/Hour","miles/Hour","Deg","Deg","inch"
"","","Min","Min","Max","Avg","Min","Max","Avg","Tot","Avg","WVc","WVc","WVc","Tot"
"2015-07-28 08:00:00",8922,12.29,76.12,78,77.09,90.9,94.5,0.047,0.1706967,2.565,2.565,179.8,22.43,0
"2015-07-28 09:00:00",8923,12.37,77.69,80.3,79.02,82.8,91,0.183,0.6603286,4.14,4.14,177.7,27.34,0
"2015-07-28 10:00:00",8924,12.73,79.45,84.3,82.1,66.79,84.3,0.435,1.56668,4.829,4.829,176,27.29,0
"2015-07-28 11:00:00",8925,12.95,84,88.5,86.3,56.62,68.91,0.658,2.367408,4.311,4.311,184.2,31.43,0
"2015-07-28 12:00:00",8926,12.93,87.3,91.4,89.3,46.33,61.79,0.793,2.854392,4.474,4.474,186,33.32,0
"2015-07-28 13:00:00",8927,12.91,90.5,94.1,92.1,39.85,51.66,0.883,3.180584,5.52,5.52,174.3,31.74,0
"2015-07-28 14:00:00",8928,12.91,92.3,95.7,93.5,36,44.64,0.92,3.310362,5.845,5.845,167.7,31.52,0
"2015-07-28 15:00:00",8929,12.9,94.6,97,95.8,32.66,40.8,0.894,3.218078,5.594,5.594,175.7,35.21,0
"2015-07-28 16:00:00",8930,12.89,95.7,98.8,97,31.11,36.54,0.82,2.951159,5.293,5.293,179.8,34.82,0
"2015-07-28 17:00:00",8931,12.88,96.6,98.2,97.4,30.9,35.87,0.673,2.424416,5.28,5.28,164.5,28.93,0
"2015-07-28 18:00:00",8932,12.88,96.5,98.6,97.4,31.34,37.38,0.508,1.828434,5.078,5.078,162,28.48,0
"2015-07-28 19:00:00",8933,12.76,95.3,97.3,96.4,33.77,38.6,0.304,1.092619,4.377,4.377,165.3,26.31,0
"2015-07-28 20:00:00",8934,12.57,92.6,95.8,94.3,36.95,41.61,0.105,0.3787828,3.287,3.287,153.9,20.05,0
"2015-07-28 21:00:00",8935,12.52,90.2,92.7,91.6,40.12,44,0.006,0.02213924,3.196,3.196,149.9,15.48,0
"2015-07-28 22:00:00",8936,12.49,87.6,90.6,89.3,43.5,54.83,0,8.063438E-005,3.995,3.995,160.9,20.47,0
"2015-07-28 23:00:00",8937,12.48,85.4,87.9,86.6,54.87,63.15,0,6.854466E-005,4.552,4.552,171.3,24.58,0
"2015-07-28 24:00:00",8938,12.44,83.2,85.8,84.4,63.04,70,0,1.713617E-005,5.172,5.172,174.6,24.92,0
"2015-07-29 01:00:00",8939,12.42,81,83.5,82.3,69.86,76.32,0,1.310424E-005,4.893,4.893,182.1,26.44,0
"2015-07-29 02:00:00",8940,12.39,78.6,81.4,80,76.25,83,0,4.032654E-006,3.06,3.06,188.9,20.61,0
"2015-07-29 03:00:00",8941,12.36,76.9,78.97,77.89,82.9,87.6,0,3.025043E-006,0.629,0.629,167.1,12.75,0
"2015-07-29 04:00:00",8942,12.34,76.31,77.27,76.69,87.6,91.2,0,0,1.658,1.658,164.8,19.39,0
"2015-07-29 05:00:00",8943,12.32,75.52,76.62,76.1,91.1,93.6,0,0,2.007,2.007,194.4,17.76,0
"2015-07-29 06:00:00",8944,12.29,74.18,75.89,75.18,93.3,95.3,0,0,0.164,0.164,200.8,4.458,0
"2015-07-29 07:00:00",8945,12.28,73.94,75.46,74.51,94.9,96,0.002,0.007101007,0,0,0,0,0
"2015-07-29 08:00:00",8946,12.28,74.91,77.71,76.02,91,95.8,0.066,0.2368757,0.066,0.066,189.2,2.863,0
"2015-07-29 09:00:00",8947,12.37,77.47,80.4,79.08,82.3,91.2,0.21,0.7562092,1.818,1.818,214.4,28.27,0
"2015-07-29 10:00:00",8948,12.75,79.64,84,81.7,70,83.4,0.417,1.502333,3.363,3.363,213.2,27.54,0
"2015-07-29 11:00:00",8949,12.95,83.6,87.6,85.6,61.41,71.58,0.632,2.27384,3.129,3.129,199,42.42,0
"2015-07-29 12:00:00",8950,12.91,87.2,90.9,89.1,51.22,63.71,0.788,2.838181,3.197,3.197,191.6,41.74,0
"2015-07-29 13:00:00",8951,12.9,90.5,94.8,92.4,38.13,53.75,0.882,3.173619,3.254,3.254,188.6,44.69,0
"2015-07-29 14:00:00",8952,12.9,93.8,97,95.1,37.01,44.37,0.918,3.305259,3.084,3.084,216.3,56.88,0
"2015-07-29 15:00:00",8953,12.89,94.8,98.1,96.3,29.79,42.62,0.869,3.127452,3.471,3.471,156.1,60.48,0
"2015-07-29 16:00:00",8954,12.87,97.1,99.5,98.3,27.36,36.4,0.855,3.077015,3.295,3.295,182.7,49.14,0
"2015-07-29 17:00:00",8955,12.86,97.6,99.6,98.7,28.44,34.95,0.699,2.517312,3.263,3.263,187.6,35,0
"2015-07-29 18:00:00",8956,12.87,97.8,99.7,98.7,27.06,35.06,0.523,1.88251,3.438,3.438,173.5,37.75,0
"2015-07-29 19:00:00",8957,12.78,96.3,98.4,97.5,31.08,36.88,0.312,1.12366,3.638,3.638,167.6,34.23,0
"2015-07-29 20:00:00",8958,12.57,92.8,96.8,95,33.41,40.53,0.107,0.386086,2.01,2.01,186.2,19.46,0
"2015-07-29 21:00:00",8959,12.52,88.4,93.1,90.3,39.72,46.03,0.006,0.02190933,0.443,0.443,174.9,10.56,0
"2015-07-29 22:00:00",8960,12.49,86.5,88.7,87.4,45.73,49.21,0,2.520004E-005,0.412,0.412,167,8.62,0
"2015-07-29 23:00:00",8961,12.47,81.3,86.8,83.9,47.72,61.87,0,4.032043E-005,0.001,0.001,193.1,0,0
"2015-07-29 24:00:00",8962,12.43,80.6,84.6,82.6,53.97,63.93,0,1.310492E-005,1.698,1.698,179.9,17.72,0
"2015-07-30 01:00:00",8963,12.41,81.1,83.5,82.2,60.93,68.83,0,1.008184E-005,2.466,2.466,193.5,17.16,0
"2015-07-30 02:00:00",8964,12.4,79.76,81.5,80.6,68.73,73.86,0,1.008301E-006,1.701,1.701,194.9,13.72,0
"2015-07-30 03:00:00",8965,12.36,77.81,80.1,78.98,73.76,79.56,0,1.00835E-006,0.156,0.156,196.6,3.657,0
"2015-07-30 04:00:00",8966,12.35,76.37,78.12,77.13,79.39,83.8,0,2.01686E-006,0,0,0,0,0
"2015-07-30 05:00:00",8967,12.32,76.13,76.98,76.6,83.4,85.1,0,1.008517E-006,0.02,0.02,195.9,1.31,0
"2015-07-30 06:00:00",8968,12.3,74.43,76.68,75.39,84.5,89.2,0,0,0.012,0.012,199.6,0.327,0
"2015-07-30 07:00:00",8969,12.27,73.83,74.86,74.18,89,91.3,0.004,0.01344967,0.005,0.005,192.1,0.49,0
"2015-07-30 08:00:00",8970,12.29,74.14,79.17,76.38,80.3,90.6,0.081,0.2907215,0.399,0.399,199.8,8.15,0
"2015-07-30 09:00:00",8971,12.39,78.86,84.2,81.5,67.24,81.2,0.228,0.8199052,1.222,1.222,270,24.02,0
"2015-07-30 10:00:00",8972,12.86,83.9,87.7,85.8,55.82,68.72,0.409,1.471267,2.033,2.033,287.6,26.74,0
"2015-07-30 11:00:00",8973,12.9,86.5,93.8,90.6,37.02,57.64,0.609,2.19141,2.307,2.307,289.2,32.02,0
"2015-07-30 12:00:00",8974,12.89,93.2,97.8,95.3,33.61,39.99,0.777,2.79809,2.323,2.323,303.4,46.25,0
"2015-07-30 13:00:00",8975,12.86,95.2,99.5,97.3,31.41,38.46,0.757,2.725425,2.83,2.83,358.4,54.57,0
"2015-07-30 14:00:00",8976,12.87,95.7,100,98,29.22,37.28,0.742,2.669415,3.561,3.561,17.14,67.03,0
"2015-07-30 15:00:00",8977,12.87,97,101.3,98.7,29.08,35.06,0.52,1.871702,1.768,1.768,2.264,62.27,0
"2015-07-30 16:00:00",8978,12.87,97.8,100.7,99.4,29.39,33.1,0.621,2.237073,2.006,2.006,192.9,35.01,0
"2015-07-30 17:00:00",8979,12.86,99,102.5,100.6,27.36,32.53,0.638,2.295365,2.254,2.254,291.7,61.25,0
"2015-07-30 18:00:00",8980,12.86,99.8,102.9,101.4,26.76,31.28,0.524,1.884811,2.046,2.046,331.2,61.56,0
"2015-07-30 19:00:00",8981,12.81,98.6,101.3,99.8,28.61,33.13,0.205,0.7384366,0.88,0.88,352.7,28.12,0
"2015-07-30 20:00:00",8982,12.58,94,99.5,96.4,31.21,42.82,0.076,0.2726996,4.077,4.077,89.8,28.06,0
"2015-07-30 21:00:00",8983,12.52,88.8,94.2,91.5,41.91,51.3,0.008,0.03033233,1.842,1.842,167.6,17.86,0
"2015-07-30 22:00:00",8984,12.49,87.6,89.1,88.4,50.46,54,0,0.0001229752,2.65,2.65,155,18.11,0
"2015-07-30 23:00:00",8985,12.47,85.7,88.1,86.9,53.32,57.44,0,0.000104833,2.528,2.528,156.6,22.74,0
"2015-07-30 24:00:00",8986,12.45,84.5,86.1,85.5,56.97,62.17,0,6.854468E-005,1.885,1.885,126.5,39.24,0
"2015-07-31 01:00:00",8987,12.42,83.2,84.7,83.7,62.07,67.88,0,3.628999E-005,4.362,4.362,78.3,22.83,0
"2015-07-31 02:00:00",8988,12.41,82.1,83.9,83.1,63.76,68.08,0,3.024499E-005,3.243,3.243,116.7,41.37,0
"2015-07-31 03:00:00",8989,12.37,80.2,82.5,81.3,67.98,73.59,0,5.444565E-005,1.067,1.067,193.5,18.25,0
"2015-07-31 04:00:00",8990,12.35,78.54,80.5,79.46,73.55,78.92,0,5.041723E-006,0.093,0.093,206,5.315,0
"2015-07-31 05:00:00",8991,12.34,77.4,79.52,78.45,77.94,82.6,0,4.033473E-006,0.894,0.894,35.89,7.971,0
"2015-07-31 06:00:00",8992,12.32,77.28,78.07,77.63,81.7,83.1,0,3.025405E-006,1.991,1.991,44.37,15.64,0
"2015-07-31 07:00:00",8993,12.29,76.86,78.13,77.6,81.6,85.6,0.002,0.007434828,2.837,2.837,53.89,17.84,0
"2015-07-31 08:00:00",8994,12.31,76.68,78.99,77.68,81.8,86.1,0.053,0.1895295,3.594,3.594,43.42,12.11,0
"2015-07-31 09:00:00",8995,12.36,78.87,83.1,81.3,72.57,82,0.234,0.8417898,4.951,4.951,59.44,18.73,0
"2015-07-31 10:00:00",8996,12.9,82.9,86.9,85.1,64.66,73.15,0.438,1.577106,4.523,4.523,56.95,21.28,0
"2015-07-31 11:00:00",8997,12.93,85.7,91.2,88.2,53.82,67.23,0.609,2.191805,5.102,5.102,47.11,26.94,0
"2015-07-31 12:00:00",8998,12.91,90,93.1,91.7,47.88,56.05,0.74,2.663592,5.385,5.385,45.74,26.57,0
"2015-07-31 13:00:00",8999,12.9,91.6,94.7,93,44.95,54.36,0.823,2.963806,5.927,5.927,59.87,30.95,0
"2015-07-31 14:00:00",9000,12.89,93.3,95.9,94.8,43.16,49.64,0.849,3.055685,6.225,6.225,49.83,29.87,0
"2015-07-31 15:00:00",9001,12.89,94.2,97.6,96,39.58,47.04,0.75,2.7003,7.701,7.701,42.92,24.78,0
"2015-07-31 16:00:00",9002,12.88,95.1,98.8,96.9,37.29,43.16,0.705,2.537303,7.991,7.991,46.49,19.63,0
"2015-07-31 17:00:00",9003,12.85,96.1,98.4,97.5,31.75,39.75,0.62,2.230243,9.21,9.21,53.7,23.04,0
"2015-07-31 18:00:00",9004,12.83,95.8,98.3,97,34.79,40.12,0.452,1.625627,8.57,8.57,54.18,21.99,0
"2015-07-31 19:00:00",9005,12.75,95.4,97.1,96.4,23.45,39.35,0.27,0.9716663,7.492,7.492,68.28,20.17,0
"2015-07-31 20:00:00",9006,12.55,91.9,96.4,94.4,23.65,27.67,0.098,0.3540766,5.145,5.145,62.83,17.98,0
"2015-07-31 21:00:00",9007,12.51,86.4,92.2,88.8,26.93,34.93,0.005,0.01763597,2.717,2.717,41.9,7.991,0
"2015-07-31 22:00:00",9008,12.48,84.8,86.8,85.9,34.09,38.01,0,2.822428E-005,0.956,0.956,67.54,10.37,0
"2015-07-31 23:00:00",9009,12.45,82.1,85.2,84,37.57,47.26,0,8.064662E-006,1.923,1.923,63.24,15.47,0
"2015-07-31 24:00:00",9010,12.42,79.09,83.1,80.8,44.93,51.44,0,1.0083E-005,1.952,1.952,59.03,17.7,0
"2015-08-01 01:00:00",9011,12.4,80.9,83.1,82.1,44.39,50.8,0,4.033406E-006,4.197,4.197,74.67,15.02,0
"2015-08-01 02:00:00",9012,12.38,76.13,82.1,79.44,45.84,60.16,0,2.117547E-005,2.294,2.294,57.35,15.03,0
"2015-08-01 03:00:00",9013,12.36,73.72,76.63,75.38,58.31,65.71,0,1.008506E-005,2.245,2.245,45.55,21.26,0
"2015-08-01 04:00:00",9014,12.33,71.53,74.27,73.09,63.75,70.98,0,1.613695E-005,1.712,1.712,45.19,27.14,0
"2015-08-01 05:00:00",9015,12.31,68.86,73.84,71.25,65.2,77.97,0,3.026107E-006,1.276,1.276,30.18,8.22,0
"2015-08-01 06:00:00",9016,12.28,68.07,69.9,69.1,75.92,81.1,0,3.026405E-006,0.425,0.425,37.13,8.38,0
"2015-08-01 07:00:00",9017,12.25,68.62,70.14,69.35,75.54,77.94,0.003,0.01112011,2.108,2.108,33,10.5,0
"2015-08-01 08:00:00",9018,12.26,69.05,73.96,71.45,64.26,76.02,0.07,0.2531332,4.14,4.14,43.18,10.63,0
"2015-08-01 09:00:00",9019,12.35,73.78,79.78,76.64,55.5,65.81,0.169,0.6085327,4.12,4.12,64.68,17.84,0
"2015-08-01 10:00:00",9020,12.73,79.35,85.5,82.9,47.59,56.65,0.449,1.615174,5.8,5.8,77.01,18.01,0
"2015-08-01 11:00:00",9021,12.96,85,88.7,86.8,42.25,52.99,0.637,2.29273,6.347,6.347,83.3,28.34,0
"2015-08-01 12:00:00",9022,12.93,88.1,90.8,89.5,35.19,47.58,0.71,2.557069,4.813,4.813,105.6,40,0
"2015-08-01 13:00:00",9023,12.91,89.9,92.9,91.2,32.56,40.16,0.885,3.185551,4.734,4.734,52.01,35,0
"2015-08-01 14:00:00",9024,12.9,91,95,93.3,29.02,37.46,0.928,3.340032,5.182,5.182,43.5,37.4,0
"2015-08-01 15:00:00",9025,12.9,93.3,96.4,94.8,24.26,33.34,0.906,3.261814,6.043,6.043,41.16,37.34,0
"2015-08-01 16:00:00",9026,12.89,94.4,96.7,95.6,24.3,30.98,0.824,2.9661,6.078,6.078,61.18,30.53,0
"2015-08-01 17:00:00",9027,12.89,95.1,97.3,96.2,24.5,33.2,0.683,2.458265,6.89,6.89,57.93,30.86,0
"2015-08-01 18:00:00",9028,12.89,95,97.3,96,26.02,33.54,0.5,1.800006,5.909,5.909,59.35,29.89,0
"2015-08-01 19:00:00",9029,12.71,94.4,96.4,95.2,26.02,30.03,0.303,1.092498,6.801,6.801,60.19,22.72,0
"2015-08-01 20:00:00",9030,12.58,91.9,94.8,93.5,27.91,30.91,0.114,0.4093528,4.067,4.067,62.85,16.8,0
"2015-08-01 21:00:00",9031,12.53,86.5,92.1,89.1,30.71,39.22,0.004,0.01493864,0.594,0.594,59.69,8.8,0
"2015-08-01 22:00:00",9032,12.48,84.1,86.8,85.5,39.01,42.5,0,9.273718E-005,0.145,0.145,72.13,2.233,0
"2015-08-01 23:00:00",9033,12.46,83,85.4,84.3,38.75,43.88,0,3.931793E-005,2.603,2.603,67.77,13.74,0
"2015-08-01 24:00:00",9034,12.43,73.99,83.4,80.5,41.65,66.77,0,2.82333E-005,1.62,1.62,59.91,15.12,0
"2015-08-02 01:00:00",9035,12.39,72.08,74.35,72.88,66.63,71.04,0,1.008389E-005,0,0,0,0,0
"2015-08-02 02:00:00",9036,12.36,70.74,72.87,71.83,69.32,76.38,0,2.017414E-006,0,0,0,0,0
"2015-08-02 03:00:00",9037,12.33,69.4,71.41,70.67,73.75,78,0,0,0,0,0,0,0
"2015-08-02 04:00:00",9038,12.32,69.28,73.05,71.15,64.76,78.68,0,1.008865E-006,0.942,0.942,27.91,12.86,0
"2015-08-02 05:00:00",9039,12.29,68.44,71.41,69.56,69.76,78.07,0,2.017729E-006,0.023,0.023,335.8,4.014,0
"2015-08-02 06:00:00",9040,12.26,67.9,69.78,68.7,76.49,81.5,0,1.008989E-006,0.179,0.179,40.17,2.378,0
"2015-08-02 07:00:00",9041,12.25,67.11,69.05,68.11,76.59,82.5,0.002,0.008434381,0.09,0.09,0.978,1.545,0
"2015-08-02 08:00:00",9042,12.25,67.54,74.88,70.26,63.21,81.8,0.071,0.2550191,0.314,0.314,28.42,15.86,0
"2015-08-02 09:00:00",9043,12.31,74.82,81.7,78.62,53.11,63.41,0.26,0.9348935,2.386,2.386,45.68,14.08,0
"2015-08-02 10:00:00",9044,12.98,81.4,86.8,84.6,46.04,53.75,0.483,1.737545,2.234,2.234,37.14,21.89,0
"2015-08-02 11:00:00",9045,12.94,86.1,90.8,88.7,35.13,47.96,0.662,2.384105,1.738,1.738,32.04,60.07,0
"2015-08-02 12:00:00",9046,12.91,90.2,93.9,91.5,30.44,38.3,0.806,2.901358,2.217,2.217,43.56,76.97,0
"2015-08-02 13:00:00",9047,12.9,92.4,95.6,93.3,25.71,33.74,0.895,3.222728,2.866,2.866,46.75,76.11,0
"2015-08-02 14:00:00",9048,12.89,93.3,96.4,94.5,24.94,30.37,0.931,3.350991,4.878,4.878,54.27,41.24,0
"2015-08-02 15:00:00",9049,12.9,93.6,97.2,95.8,22.74,28.92,0.905,3.258832,4.18,4.18,61.49,51.65,0
"2015-08-02 16:00:00",9050,12.89,95.6,98.2,96.9,20.38,27.94,0.83,2.987092,4.997,4.997,53.53,51.76,0
"2015-08-02 17:00:00",9051,12.89,96.1,98.9,97.3,19.94,24.9,0.685,2.466,4.443,4.443,50.82,40.1,0
"2015-08-02 18:00:00",9052,12.88,96.5,98.4,97.4,19,31.21,0.51,1.834556,5.435,5.435,54.99,29.19,0
"2015-08-02 19:00:00",9053,12.78,95.9,97.6,96.8,16.43,21.43,0.31,1.116393,4.42,4.42,65.57,23.27,0
"2015-08-02 20:00:00",9054,12.57,92.8,96.4,95,19.64,26.49,0.114,0.4109571,2.882,2.882,51.71,14.73,0
"2015-08-02 21:00:00",9055,12.52,86.5,93.1,89.8,25.65,35.98,0.004,0.01542884,0.604,0.604,80,14.51,0
"2015-08-02 22:00:00",9056,12.47,79.39,86.8,82.6,32.91,49.35,0,0.0002439469,0,0,0,0,0
"2015-08-02 23:00:00",9057,12.44,76.5,79.7,78.05,49.22,60.26,0,0.0001099054,0.234,0.234,22.43,3.151,0
"2015-08-02 24:00:00",9058,12.42,76.37,83.5,80.7,42.81,58.61,0,1.210188E-005,2.656,2.656,173.4,21.92,0
"2015-08-03 01:00:00",9059,12.4,78.98,81.5,80.1,57.32,67.12,0,2.52098E-005,2.08,2.08,181.8,20.29,0
"2015-08-03 02:00:00",9060,12.39,76.38,79.41,77.49,67.12,74.82,0,2.521181E-005,0.123,0.123,193.3,4.51,0
"2015-08-03 03:00:00",9061,12.35,73.96,76.76,75.28,74.76,81.4,0,3.227356E-005,0.007,0.007,200.8,0.343,0
"2015-08-03 04:00:00",9062,12.33,72.5,74.33,73.45,81.2,87,0,8.069454E-006,0,0,0,0,0
"2015-08-03 05:00:00",9063,12.31,71.84,72.93,72.47,86,88.7,0,3.127096E-005,0,0,0,0,0
"2015-08-03 06:00:00",9064,12.29,70.25,72.14,70.89,88.4,90.5,0,6.052637E-006,0,0,0,0,0
"2015-08-03 07:00:00",9065,12.27,69.59,70.56,69.98,89.9,91.4,0.002,0.006602009,0,0,0,0,0
"2015-08-03 08:00:00",9066,12.28,69.65,74.94,71.43,83.4,91.4,0.07,0.2537319,0.012,0.012,306.8,0.218,0
"2015-08-03 09:00:00",9067,12.36,74.57,81.4,78.81,69.92,83.4,0.252,0.9061409,0.882,0.882,262.3,21.92,0
"2015-08-03 10:00:00",9068,12.94,80.7,86.5,83.9,54.84,72.08,0.478,1.721702,1.849,1.849,260.4,41.8,0
"2015-08-03 11:00:00",9069,12.93,86.1,89.7,88.1,45.86,56.67,0.658,2.370441,1.9,1.9,260.4,61.39,0
"2015-08-03 12:00:00",9070,12.91,89.5,92.3,90.8,37.15,47.11,0.801,2.883645,2.763,2.763,188.1,43.01,0
"2015-08-03 13:00:00",9071,12.9,91.6,94.8,93.1,31.08,40.29,0.889,3.20048,3.618,3.618,144.2,49.71,0
"2015-08-03 14:00:00",9072,12.89,93.1,95.8,94.4,29.02,36.92,0.885,3.185627,4.687,4.687,123.3,63.77,0
"2015-08-03 15:00:00",9073,12.86,93.1,97.3,95.1,28.24,38.47,0.722,2.600323,4.831,4.831,118.5,51.15,0
"2015-08-03 16:00:00",9074,12.88,94.8,98.5,96.5,26.19,33.41,0.83,2.989119,4.546,4.546,113.5,45.26,0
"2015-08-03 17:00:00",9075,12.8,94.1,98.5,96.3,26.49,32.29,0.508,1.829286,3.979,3.979,133.2,36.79,0
"2015-08-03 18:00:00",9076,12.84,95.3,97.9,96.8,26.25,33.85,0.431,1.551515,4.166,4.166,125.3,40.35,0
"2015-08-03 19:00:00",9077,12.78,94.7,97,96,26.08,32.66,0.292,1.051697,4.202,4.202,145.4,26.29,0
"2015-08-03 20:00:00",9078,12.57,91.9,95.1,93.7,29.42,33.2,0.101,0.3627193,3.691,3.691,151.7,19.95,0
"2015-08-03 21:00:00",9079,12.52,86.7,92.2,89.7,32.93,43.94,0.004,0.01355708,1.017,1.017,160.4,13.09,0
"2015-08-03 22:00:00",9080,12.47,84,87,85.5,44.01,56.51,0,3.427236E-005,1.398,1.398,169.3,13.03,0
"2015-08-03 23:00:00",9081,12.47,83.7,86.1,84.9,56.4,65.59,0,2.923421E-005,3.491,3.491,166.9,21.73,0
"2015-08-03 24:00:00",9082,12.43,82.1,84.1,83,65.52,69.43,0,4.839334E-005,2.464,2.464,174.9,23.19,0
"2015-08-04 01:00:00",9083,12.41,80.4,82.4,81.4,69.27,72.14,0,1.209975E-005,2.405,2.405,183.2,21.65,0
"2015-08-04 02:00:00",9084,12.39,78.86,80.8,79.72,71.93,74.85,0,1.411692E-005,1.373,1.373,188.3,15.07,0
"2015-08-04 03:00:00",9085,12.37,76.86,79.23,78.12,74.74,79.27,0,1.210198E-005,0.404,0.404,191.8,9.2,0
"2015-08-04 04:00:00",9086,12.33,75,77.29,75.95,79.2,84.1,0,3.630747E-005,0.005,0.005,193.8,0.052,0
"2015-08-04 05:00:00",9087,12.32,74.57,75.48,74.96,83.6,85.6,0,3.32852E-005,0.052,0.052,155.4,2.466,0
"2015-08-04 06:00:00",9088,12.3,74.02,75.66,75.03,84.6,88.5,0,2.017381E-006,0.246,0.246,157.7,5.986,0
"2015-08-04 07:00:00",9089,12.29,74.57,75.36,74.95,87,89.5,0.002,0.007549063,0.224,0.224,159.8,5.594,0
"2015-08-04 08:00:00",9090,12.3,74.57,78.28,76.14,84.8,89.8,0.065,0.2343929,1.431,1.431,166.7,16.9,0
"2015-08-04 09:00:00",9091,12.37,77.91,82.2,80,77.77,84.9,0.241,0.8660191,2.773,2.773,196.2,26.84,0
"2015-08-04 10:00:00",9092,12.78,81.8,84.5,83,71.28,79.9,0.333,1.197668,3.847,3.847,207.3,32.65,0
"2015-08-04 11:00:00",9093,12.85,83.6,87,85.5,60.68,74.08,0.408,1.467843,3.919,3.919,208.1,34.14,0
"2015-08-04 12:00:00",9094,12.93,85.6,90.2,88.5,51.43,64.66,0.774,2.78772,4.169,4.169,193.7,45.02,0
"2015-08-04 13:00:00",9095,12.9,89.6,93.7,91.4,42.58,54.94,0.793,2.85657,3.728,3.728,190.5,40.19,0
"2015-08-04 14:00:00",9096,12.89,91.9,94.4,93.1,41.61,47.28,0.805,2.899131,4.544,4.544,183.8,38.98,0
"2015-08-04 15:00:00",9097,12.89,91.9,96.7,94.6,39.01,46.8,0.839,3.018943,4.668,4.668,176.8,37.25,0
"2015-08-04 16:00:00",9098,12.89,93.7,97,95.2,37.35,44.14,0.695,2.500315,4.775,4.775,181.4,36.5,0
"2015-08-04 17:00:00",9099,12.87,91.9,95.4,93.7,40.16,50.58,0.336,1.211316,4.022,4.022,191.9,38.4,0
"2015-08-04 18:00:00",9100,12.9,94.2,96.5,95.4,37.32,42.55,0.495,1.780786,5.421,5.421,190.2,29.38,0
"2015-08-04 19:00:00",9101,12.77,92,95,93.5,40.49,47.24,0.278,1.000074,5.89,5.89,168.9,28.57,0
"2015-08-04 20:00:00",9102,12.56,89.8,92.5,91.3,45.82,51.23,0.094,0.339929,4.492,4.492,154.3,20.55,0
"2015-08-04 21:00:00",9103,12.52,87.7,90.2,88.8,50.96,54.84,0.004,0.01387394,3.213,3.213,159.7,18.93,0
"2015-08-04 22:00:00",9104,12.49,86.3,88.1,87.2,54.4,57.58,0,0.0001088651,2.505,2.505,158.8,15.7,0
"2015-08-04 23:00:00",9105,12.46,84.7,86.7,85.8,57.17,60.89,0,7.96332E-005,4.396,4.396,163.2,22.6,0
"2015-08-04 24:00:00",9106,12.45,83,85,84,60.56,64.51,0,0.0001522226,4.238,4.238,164.8,22.45,0
"2015-08-05 01:00:00",9107,12.42,81.2,83.3,82.2,64.27,71.9,0,0.0001280431,4.43,4.43,175.9,25.05,0
"2015-08-05 02:00:00",9108,12.39,79.7,81.5,80.6,71.76,80.4,0,0.0001018421,4.242,4.242,177.2,24.97,0
"2015-08-05 03:00:00",9109,12.38,78.56,80,79.27,80.2,85.8,0,4.537635E-005,3.767,3.767,177.9,23.93,0
"2015-08-05 04:00:00",9110,12.35,77.89,78.98,78.46,85.6,89.3,0,2.924533E-005,3.006,3.006,178.8,24.39,0
"2015-08-05 05:00:00",9111,12.33,76.93,78.2,77.53,89.1,92.2,0,1.311078E-005,2.079,2.079,185,20.18,0
"2015-08-05 06:00:00",9112,12.31,76.57,77.42,76.89,92,93.5,0,1.411931E-005,2.423,2.423,183.3,21.52,0
"2015-08-05 07:00:00",9113,12.29,76.15,77.06,76.58,93.1,94.5,0.002,0.006208465,2.158,2.158,189.8,20.68,0
"2015-08-05 08:00:00",9114,12.29,76.27,78.56,77.19,90.5,94.5,0.062,0.2229349,1.845,1.845,194.6,21.05,0
"2015-08-05 09:00:00",9115,12.39,78.14,81.8,79.73,79.43,90.6,0.195,0.7027599,3.841,3.841,206.7,27.26,0
"2015-08-05 10:00:00",9116,12.8,81.3,85,83.4,67.5,81.1,0.387,1.392453,6,6,204.9,29.55,0
"2015-08-05 11:00:00",9117,12.8,83.3,88.9,86.4,54.57,70.98,0.614,2.211993,6.369,6.369,202.4,30.94,0
"2015-08-05 12:00:00",9118,12.93,88,91.7,89.6,48.32,57.5,0.78,2.806967,6.33,6.33,209,32.52,0
"2015-08-05 13:00:00",9119,12.9,90.8,93.6,91.9,45.05,50.75,0.749,2.695656,5.363,5.363,194.5,33.9,0
"2015-08-05 14:00:00",9120,12.87,91.4,95.2,93.7,40.43,49.54,0.847,3.048585,5.195,5.195,184.1,39.76,0
"2015-08-05 15:00:00",9121,12.9,93.9,97.1,95.6,36.17,43.29,0.875,3.150066,5.148,5.148,187,35.8,0
"2015-08-05 16:00:00",9122,12.89,95.8,98.4,97.2,30.61,37.69,0.844,3.039015,5.209,5.209,187.7,33.49,0
"2015-08-05 17:00:00",9123,12.88,96.4,98.8,97.8,30.17,35.5,0.666,2.398161,4.877,4.877,190.5,36.34,0
"2015-08-05 18:00:00",9124,12.88,96.7,98.9,97.6,31.35,34.76,0.508,1.828331,5.714,5.714,185.4,31.44,0
